Text,Language
"['algunas', 'de', 'las', 'preguntas', 'me', 'desconcertaron']",Spanish
"['otras', 'palabras', 'que', 'puede', 'usar', 'en', 'lugar', 'de', 'desconcertar', 'estn', 'desconcertado', 'o', 'desconcertado']",Spanish
"['la', 'palabra', 'inteligente', 'nmero', 'ocho', 'es', 'encuentro', 'encuentro', 'encuentro']",Spanish
"['es', 'una', 'forma', 'muy', 'francesa', 'de', 'decir', 'reunin', 'o', 'cita', 'por', 'ejemplo', 'tengo', 'una', 'cita', 'con', 'mis', 'amigos', 'para', 'almorzar', 'el', 'sbado', 'o', 'planeo', 'encontrarme', 'con', 'mis', 'amigos', 'en', 'el', 'centro', 'comercial', 'para', 'ver', 'pelculas', 'la', 'cita', 'se', 'puede', 'usar', 'tanto', 'como', 'sustantivo', 'como', 'como', 'verbo', 'por', 'ejemplo']",Spanish
"['tengo', 'una', 'cita', 'con', 'mis', 'amigos', 'esta', 'noche', 'o', 'me', 'voy', 'a', 'encontrar', 'con', 'mis', 'amigos', 'maana']",Spanish
"['en', 'francia', 'el', 'ejrcito', 'utiliz', 'anteriormente', 'la', 'cita', 'para', 'indicar', 'un', 'lugar', 'de', 'reunin', 'para', 'las', 'tropas']",Spanish
"['ahora', 'hay', 'algo', 'un', 'poco', 'emocionante', 'y', 'reservado', 'en', 'la', 'palabra', 'cita', 'incluso', 'ahora', 'as', 'que', 'puedes', 'usar', 'cita', 'para', 'cualquier', 'reunin']",Spanish
"['en', 'general', 'pero', 'gan', 'no', 'es', 'muy', 'apropiado', 'para', 'una', 'reunin', 'oficial', 'por', 'lo', 'que', 'si', 'tiene', 'una', 'cita', 'tal', 'vez', 'pueda', 'decir', 'que', 'una', 'palabra', 'inteligente', 'de', 'cita', 'nmero', 'es', 'obtusa', 'obtusa', 'obtusa', 'es', 'un', 'insulto', 'que', 'usara', 'cuando', 'intenta', 'llamar', 'a', 'alguien', 'tonto', 'o', 'poco', 'inteligente']",Spanish
"['o', 'tonto', 'ahora', 'has', 'escuchado', 'la', 'palabra', 'obtuso', 'en', 'geometra', 'ngulo', 'obtuso', 'y', 'ngulo', 'agudo', 'por', 'lo', 'que', 'un', 'ngulo', 'obtuso', 'es', 'un', 'ngulo', 'mayor', 'de', 'grados', 'pero', 'menor', 'de', 'grados']",Spanish
"['y', 'un', 'ngulo', 'agudo', 'es', 'este', 'ngulo', 'agudo', 'de', 'menos', 'de', 'grados', 'tan', 'agudo', 'como', 'una', 'palabra', 'se', 'usa', 'para', 'denotar', 'agudo', 'y', 'por', 'lo', 'tanto', 'tambin', 'mentalmente', 'agudo', 'y', 'obtuso', 'denota', 'contundente', 'y', 'era', 'tan', 'obtuso', 'que', 'le', 'dio', 'su', 'contrasea', 'a', 'una', 'persona', 'que', 'llamaba', 'falsamente', 'o', 'al', 'nio', 'obtuso']",Spanish
"['no', 'pudo']",Spanish
"['para', 'responder', 'una', 'sola', 'pregunta', 'en', 'el', 'examen', 'o', 'el', 'hombre', 'obtuso', 'tuvo', 'dificultades', 'para', 'entender', 'incluso', 'las', 'instrucciones', 'bsicas']",Spanish
"['ahora', 'suponga', 'en', 'su', 'situacin', 'en', 'la', 'vida', 'diaria', 'que', 'su', 'novio', 'o', 'su', 'novia', 'est', 'enojado', 'con', 'usted', 'y', 'no', 'sabe', 'por', 'qu', 'as', 'que', 'puede']",Spanish
"['diles', 'que', 'tal', 'vez', 'estoy', 'siendo', 'obtuso', 'pero', 'no', 's', 'por', 'qu', 'ests', 'tan', 'molesto']",Spanish
"['la', 'palabra', 'inteligente', 'nmero', 'es', 'lento', 'lento', 'lento', 'significa', 'moverse', 'de', 'manera', 'lenta', 'para', 'ser', 'un', 'poco', 'ms', 'lento']",Spanish
"['de', 'lo', 'habitual', 'para', 'lucir', 'un', 'poco', 'cansado', 'y', 'falto']",Spanish
"['en', 'el', 'ejemplo', 'de', 'la', 'energa', 'un', 'almuerzo', 'pesado', 'me', 'hace', 'muy', 'lento', 'por', 'la', 'tarde', 'tiene', 'races', 'de', 'la', 'palabra', 'que', 'significa', 'una', 'persona', 'lenta', 'y', 'una', 'babosa', 'es', 'un', 'animal', 'que', 'se', 'mueve', 'muy', 'lentamente', 'como', 'un', 'ejemplo', 'de', 'un', 'caracol']",Spanish
"['la', 'economa', 'ha', 'sido', 'muy', 'lenta', 'este', 'ao', 'o', 'el', 'partido', 'se', 'recuper', 'despus', 'de', 'un', 'comienzo', 'lento']",Spanish
"['o', 'el', 'negocio', 'ha', 'sido', 'lento', 'este', 'trimestre', 'puedes', 'usarlo', 'en', 'tu', 'vida', 'diaria', 'si', 'te', 'sientes', 'muy', 'cansado', 'algn', 'da', 'puedes', 'decrselo', 'a', 'tu', 'mam', 'o', 'puedes', 'decirlo']",Spanish
"['tus', 'amigos', 'me', 'siento', 'muy', 'lento']",Spanish
"['hoy', 'me', 'vendra', 'bien', 'una', 'bebida', 'energtica']",Spanish
"['otras', 'palabras', 'que', 'puedes', 'usar', 'en', 'lugar', 'de', 'lento', 'podran', 'ser', 'letrgico', 'o', 'arrastrar', 'los', 'pies', 'as', 'que', 'esas', 'fueron', 'las', 'palabras', 'inteligentes', 'y', 'antes']",Spanish
"['te', 'doy', 'ese', 'consejo', 'secreto', 'para', 'que', 'suene', 'muy', 'fluido']",Spanish
"['quiero', 'recordarte', 'que', 'en', 'caso', 'de', 'que', 'ests', 'buscando', 'palabras', 'inteligentes', 'para', 'usar', 'en', 'una', 'llamada', 'telefnica', 'voy', 'a', 'poner', 'un', 'enlace', 'a', 'un', 'video']",Spanish
"['abajo', 'en', 'el', 'cuadro', 'de', 'descripcin', 'para', 'eso', 'y', 'ahora', 'el', 'consejo', 'secreto', 'el', 'consejo', 'secreto', 'para', 'sonar', 'fluido', 'es', 'no', 'usar', 'ms', 'de', 'una', 'palabra', 'u', 'oracin', 'inteligente', 'que', 'conozco', 'a', 'veces']",Spanish
"['nos', 'emocionamos', 'mucho', 'porque']",Spanish
"['nosotros', 'he', 'aprendido', 'muchas', 'de', 'estas', 'palabras', 'inteligentes', 'y', 'tendemos', 'a', 'meter', 'dos', 'tres', 'cuatro', 'en', 'una', 'oracin', 'que', 'no', 'suena', 'natural']",Spanish
"['as', 'que', 'uno', 'a', 'la', 'vez', 'asegrese', 'de', 'que', 'est', 'pronunciando', 'la', 'palabra', 'de', 'la', 'manera', 'correcta', 'vaya', 'a', 'google', 'y', 'escriba', 'la', 'palabra', 'y', 'en', 'la', 'bsqueda', 'en', 'la', 'parte', 'superior', 'ver', 'un', 'pequeo', 'icono', 'de', 'altavoz', 'haga', 'clic', 'en', 'ese', 'altavoz']",Spanish
"['y', 'escuche', 'la', 'pronunciacin', 'una', 'o', 'dos', 'veces']",Spanish
"['y', 'ya', 'est', 'listo', 'para', 'comenzar', 'y', 'si', 'le', 'ha', 'gustado', 'este', 'video', 'no', 'olvide', 'darnos', 'su', 'aprobacin', 'con', 'un', 'comentario']",Spanish
"['para', 'm', 'debajo', 'dicindome', 'cul', 'de', 'estas', 'palabras', 'es', 'tu', 'favorita', 'y', 'tambin']",Spanish
"['si', 'an', 'no', 'lo', 'ha', 'hecho', 'presione', 'el', 'botn', 'de', 'suscripcin', 'y', 'el', 'cono', 'de', 'la', 'campana', 'justo', 'al', 'lado', 'y', 'feliz', 'viendo']",Spanish
"['hola', 'chicos', 'bienvenidos', 'a', 'mi', 'canal', 'en', 'este', 'video']",Spanish
"['te', 'voy', 'a', 'dar', 'las', 'mejores', 'frases', 'en', 'ingls', 'que', 'puedes', 'usar', 'en', 'tu', 'vida', 'diaria']",Spanish
"['as', 'que', 'si', 'est', 'a', 'punto', 'de', 'embarcarse', 'en', 'su', 'viaje']",Spanish
"['a', 'un', 'pas', 'de', 'habla', 'inglesa', 'puedes', 'usarlo', 'totalmente']",Spanish
"['frases', 'si', 'llevas', 'un', 'tiempo', 'aprendiendo', 'ingls', 'y', 'quieres', 'retomar', 'el', 'aprendizaje']",Spanish
"['este', 'es', 'el', 'mejor', 'video', 'para', 'empezar', 'as', 'que', 'vayamos', 'a', 'frases', 'en', 'ingls', 'en', 'con', 'suerte', 'minutos']",Spanish
"['frase', 'nmero', 'uno', 'esta', 'es', 'otra', 'forma', 'de', 'preguntar']",Spanish
"['cmo', 'ests']",Spanish
"['cmo', 'est']",Spanish
"['cmo', 'te', 'va']",Spanish
"['para', 'que', 'conozcas', 'a', 'alguien', 'y', 'tu', 'tiempo', 'como', 'te', 'va']",Spanish
"['frase', 'nmero', 'dos', 'cuando', 'no', 'has', 'visto', 'a', 'alguien', 'por', 'un', 'tiempo', 'le', 'dices', 'mucho', 'tiempo', 'sin', 'verte', 'eso', 'significa', 'que', 'no', 'has', 'visto', 'a', 'esta', 'persona', 'tal', 'vez', 'semanas', 'o', 'meses', 'sin', 'ver', 'el', 'nmero', 'de', 'frase']",Spanish
"['tres', 'si', 'quieres', 'preguntarte', 'qu', 'has', 'estado', 'haciendo']",Spanish
"['preguntas', 'qu', 'has', 'estado', 'haciendo', 'y', 'qu', 'estaba', 'pasando', 'en', 'tu', 'vida']",Spanish
"['qu', 'has', 'estado', 'haciendo', 'antes', 'para', 'criarlos', 'si', 'todo', 'va']",Spanish
"['bueno', 'solo', 'puedes', 'responder', 'no', 'puedo', 'quejarme', 'todo', 'es', 'realmente', 'genial']",Spanish
"['no', 'puedo', 'quejarme', 'en', 'la', 'siguiente', 'frase', 'alguien', 'te', 'dice', 'algo', 'y', 'realmente', 'no', 'lo', 'has', 'mencionado', 'en', 'la', 'conversacin', 'como', 'si', 'de', 'alguna', 'manera', 'adivinara', 'que', 'tienes', 'un', 'nuevo', 'trabajo', 'y', 'le', 'preguntas']",Spanish
"['cmo', 'lo', 'sabes']",Spanish
"['de', 'dnde', 'sacaste', 'las', 'noticias', 'como', 't']",Spanish
"['s', 'que', 'si', 'alguien', 'cuenta', 'un', 'chiste', 'genial', 'puedes', 'decir', 'que', 'es', 'bueno']",Spanish
"['es', 'una', 'gran', 'broma', 'as', 'que', 'la', 'frase', 'es', 'buena']",Spanish
"['si', 'quieres', 'agradecer', 'a', 'alguien', 'puedes', 'decir', 'que', 'es', 'muy', 'amable', 'de', 'tu', 'parte', 'muchas', 'gracias', 'por', 'hacer', 'eso', 'eso', 'es', 'muy', 'amable', 'de', 'tu', 'parte', 'es', 'muy', 'amable', 'de', 'tu', 'parte', 'si', 'alguien']",Spanish
"['estaba', 'tratando', 'de', 'ayudarlo', 'pero', 'no', 'pudo', 'alcanzar', 'el', 'resultado', 'que', 'usted', 'puede', 'decir']",Spanish
"['gracias', 'de', 'todos', 'modos', 'no', 'importa', 'pero', 'gracias', 'de', 'todos', 'modos']",Spanish
"['gracias', 'por', 'tu', 'esfuerzo']",Spanish
"['no', 'gracias', 'de', 'todos', 'modos', 'y', 'otra', 'frase', 'que', 'uso', 'en', 'mi', 'correo', 'electrnico', 'a', 'veces', 'cuando', 'no', 'he', 'preguntado', 'por', 'una', 'persona']",Spanish
"['pregunto', 'y', 'luego', 'digo', 'al', 'final']",Spanish
"['gracias', 'de', 'antemano', 'lo', 'que', 'significa', 'que', 'realmente', 'espero', 'que', 'lo', 'hagas']",Spanish
"['hazlo', 'agradeciendo', 'de', 'antemano']",Spanish
"['gracias', 'de', 'antemano', 'si', 'alguien', 'cometi', 'un', 'error', 'y', 'est', 'realmente', 'molesto', 'por', 'eso']",Spanish
"['puedes', 'decir', 'que', 'no', 'te', 'preocupes']",Spanish
"['no', 'se', 'preocupe', 'no', 'se', 'preocupe', 'lo', 'que', 'significa', 'que', 'no', 'se', 'preocupe']",Spanish
"['est', 'bien']",Spanish
"['no', 'se', 'preocupe', 'imagine', 'que', 'lleg', 'a', 'casa', 'y', 'que', 'todos', 'sus', 'amigos', 'estn', 'sentados', 'en', 'su', 'sof']",Spanish
"['y', 'ests', 'como', 'qu', 'est', 'pasando', 'aqu', 'qu', 'ests', 'haciendo', 'aqu']",Spanish
"['qu', 'sucede', 'si', 'no', 'captaste', 'algo', 'o', 'no', 'entendiste', 'a', 'la', 'persona']",Spanish
"['siempre', 'puedes', 'preguntar', 'si', 'te', 'entend', 'bien']",Spanish
"['y', 'luego', 'sigue', 'adelante', 'y', 'explica', 'dnde', 'llegaste', 'te', 'entend', 'bien']",Spanish
"['si', 'le', 'pide', 'a', 'alguien', 'que', 'no', 'se', 'enfade', 'y', 'que', 'no', 'llore', 'puede', 'decirle', 'que', 'no', 'se', 'lo', 'tome', 'en', 'serio']",Spanish
"['no', 'te', 'lo', 'tomes', 'en', 'serio', 'como', 'en', 'serio', 'no', 'te', 'enojes', 'tanto', 'no', 'te', 'lo', 'tomes', 'en', 'serio']",Spanish
"['otra', 'forma', 'de', 'preguntar', 'si', 'no', 'capt', 'una', 'parte', 'de', 'una', 'frase', 'puede', 'decir', 'que', 'no', 'capt', 'la', 'ltima', 'palabra']",Spanish
"['lo', 'siento']",Spanish
"['puedes', 'repetirlo', 'porque', 'no', 'entend', 'la', 'ltima', 'palabra', 'si', 'quiere', 'que', 'alguien', 'repita', 'toda', 'la', 'frase', 'de', 'nuevo']",Spanish
"['puedes', 'pedir', 'perdn']",Spanish
"['no', 'estaba', 'escuchando', 'porque', 'tal', 'vez', 'estabas', 'ocupado']",Spanish
"['tal', 'vez', 'estabas', 'hablando', 'por', 'telfono', 'y', 'alguien', 'te', 'estaba', 'hablando', 'y', 'ests', 'como']",Spanish
"['oh', 'dios', 'mo']",Spanish
"['lo', 'siento', 'no', 'estaba', 'escuchando']",Spanish
"['puedes', 'repetirlo']",Spanish
"['lo', 'siento']",Spanish
"['no', 'estaba', 'escuchando', 'otra', 'frase', 'que', 'uso', 'todo', 'el', 'tiempo']",Spanish
"['no', 'importa', 'como', 'no', 'te', 'preocupes', 'si', 'me', 'caes', 'el', 'caf', 'encima']",Spanish
"['es', 'como', 'si', 'no', 'importara']",Spanish
"['estar', 'bien']",Spanish
"['yo', 'de', 'todos', 'modos', 'voy', 'a', 'lavar', 'la', 'ropa']",Spanish
"['no', 'importa', 'si', 'quieres', 'desearle', 'suerte', 'a', 'alguien']",Spanish
"['y', 'siempre', 'hago', 'eso', 'puedes', 'decir', 'los', 'dedos', 'cruzados', 'y', 't', 'cruzas', 'los', 'dedos', 'as']",Spanish
"['dedos', 'cruzados']",Spanish
"['otra', 'frase', 'que', 'usan', 'los', 'estadounidenses', 'es', 'oh', 'mala', 'que', 'lo', 'explica', 'y', 'la', 'situacin', 'es', 'que', 'no', 'obtuviste', 'algo', 'y', 'luego', 'obtienes', 'un', 'efecto', 'extra', 'y', 'lo', 'obtienes']",Spanish
"['y', 'ests', 'como', 'oh', 'eso', 'lo', 'explica', 'eso', 'lo', 'explica']",Spanish
"['otra', 'forma', 'de', 'decirle', 'a', 'la', 'persona', 'que', 'no', 'se', 'enoje', 'es', 'decirle', 'que', 'las', 'cosas', 'pasan', 'como', 'si', 'estuviera', 'bien']",Spanish
"['las', 'cosas', 'suceden', 'no', 'te', 'enfades', 'si', 'no', 'tienes', 'el', 'nombre', 'de', 'la', 'persona', 'con', 'la', 'que', 'quieres', 'hablar']",Spanish
"['puedes', 'pedir', 'perdn', 'por', 'molestarte', 'sabes', 'que', 'ves']",Spanish
"['alguien', 'est', 'ocupado', 'siempre', 'puedes', 'pedir', 'perdn', 'por', 'molestarte', 'y', 'luego', 'puedes', 'preguntar']",Spanish
"['siento', 'molestarte']",Spanish
"['si', 'ests', 'en', 'medio', 'de', 'algo', 'en', 'alguien', 'te', 'est', 'preguntando', 'algo', 'que', 'puedes', 'decir', 'oh']",Spanish
"['ests', 'en', 'medio', 'de', 'algo', 'y', 'alguien', 'te', 'est', 'pidiendo', 'que', 'hagas', 'algo', 'que', 'dices', 'lo', 'siento']",Spanish
"['estar', 'contigo', 'en', 'un', 'minuto']",Spanish
"['estar', 'contigo', 'y', 'luego', 'sigues', 'haciendo', 'algo', 'y', 'dices', 'dnde', 'estbamos']",Spanish
"['como', 'cuando', 'paramos', 'donde', 'estbamos', 'y', 'tienes', 'que', 'repetirlo', 'porque', 'cul', 'es', 'el', 'sonido', 'con', 'el', 'que', 'alguien', 'confunde']",Spanish
"['as', 'que', 'esta', 'es', 'una', 'excelente', 'manera', 'de', 'practicar', 'dnde', 'estbamos', 'de', 'nuevo', 'si', 'ests', 'en', 'medio', 'de', 'una', 'conversacin']",Spanish
"['y', 'no', 'entendiste', 'lo', 'que', 'deca', 'la', 'otra', 'persona', 'puedes', 'decir', 'que', 'estabas', 'diciendo', 'y', 'con', 'un', 'signo', 'de', 'interrogacin']",Spanish
"['lo', 'que', 'significa', 'que', 'incita', 'a', 'la', 'persona', 'a', 'repetir', 'una', 'vez', 'ms']",Spanish
"['estabas', 'diciendo']",Spanish
"['si', 'alguien', 'consigui', 'el', 'trabajo', 'de', 'sus', 'sueos', 'o', 'lo', 'que', 'sea', 'que', 'pueda', 'decir', 'afortunado', 'o', 'alguien', 'entr', 'en', 'la', 'universidad', 'de', 'sus', 'sueos', 'como', 'afortunado', 'esta', 'es', 'una', 'forma', 'de', 'felicitar', 'a', 'la', 'persona', 'afortunada', 'o', 'simplemente', 'enfatizar', 'que', 'tiene', 'suerte']",Spanish
"['que', 'ests', 'realmente', 'enojado', 'es', 'decir', 'que', 'me', 'asust', 'como', 'si', 'estuviera', 'tan', 'enojado', 'que', 'me', 'asust', 'esto', 'es', 'sper', 'enojado']",Spanish
"['oh', 'esto', 'es', 'casi', 'una', 'locura']",Spanish
"['me', 'asust', 'con', 'otra', 'frase', 'que', 'los', 'hablantes', 'nativos', 'usan', 'es', 'buena', 'para', 'ti', 'y', 'esto', 'podra', 'ser', 'tanto', 'positivo', 'como', 'negativo', 'cuando', 'dices', 'que', 'me', 'ascendieron', 'y', 'si', 'dicen', 'bien', 'para', 'ti', 'como', 'felicitaciones', 'y', 'a', 'veces', 'si', 'dices', 'que', 'me', 'voy', 'de', 'este', 'lugar']",Spanish
"['son', 'buenos', 'para', 'ti', 'sera', 'mejor', 'sin', 'ti', 'y', 'este', 'es', 'un', 'significado', 'negativo', 'as', 'que', 'escucha', 'la', 'entonacin']",Spanish
"['si', 'algo', 'te', 'sorprende', 'tambin', 'puedes', 'decir', 'que', 'debes', 'estar', 'bromeando', 'como', 'oh', 'dios', 'mo']",Spanish
"['no', 'puedo', 'creerlo', 'tienes', 'que', 'estar', 'bromeando', 'para', 'decirle', 'a', 'alguien', 'que', 'sonre', 'y', 'que', 'para', 'ser', 'feliz', 'siempre', 'puedes', 'decir', 'anmate', 'anmate']",Spanish
"['si', 'quieres', 'que', 'alguien', 'suene', 'como', 'llorar', 'y', 'quejarse', 'de', 'algo', 'que', 'no', 'est', 'sucediendo', 'puedes', 'decir', 'ven', 'puedo', 'hacerlo']",Spanish
['venga'],Spanish
"['puedes', 'hacerlo', 'puedes', 'pasar', 'el', 'toefl', 'puedes', 'pasar', 'el', 'gmat', 'lo', 'conseguirs', 'vamos']",Spanish
"['puedes', 'hacerlo', 'si', 'alguien', 'lo', 'est', 'haciendo', 'realmente', 'bien', 'puedes', 'decirle', 'que', 'sigan', 'con', 'el', 'buen', 'trabajo', 'que', 'sigan', 'con', 'el', 'buen', 'trabajo', 'como', 'si', 'fueran', 'tan', 'buenos', 'como', 'son', 'y', 'sigan', 'con', 'el', 'buen', 'trabajo', 'seguir', 'siendo', 'otra', 'frase', 'es', 'coloquial', 'y', 'esto', 'es', 'lo', 'que', 'los', 'estadounidenses', 'decir']",Spanish
"['est', 'iluminado', 'lo', 'que', 'significa', 'que', 'es', 'sorprendente', 'dijeron', 'muchos', 'estadounidenses', 'en', 'california']",Spanish
"['oh', 'eso', 'est', 'encendido', 'y', 'probablemente', 'lo', 'escuchaste', 'en', 'canciones', 'que', 'se', 'enciende', 'si', 'alguien', 'tiene', 'xito', 'despus', 'de', 'un', 'fracaso', 'as', 'que', 'puedes', 'decir', 'que', 'ya', 'est']",Spanish
"['te', 'dije', 'que', 'lo', 'haras']",Spanish
"['si', 'alguien', 'te', 'pregunta', 'si', 'ests', 'cansado', 'y', 'quieres', 'decir', 'que', 'no', 'ests', 'cansado', 'en', 'absoluto']",Spanish
"['no', 'puedo', 'decir', 'nada', 'nah']",Spanish
"['quiero', 'continuar']",Spanish
"['no', 'estoy', 'cansado', 'no', 'de', 'que', 'cuando', 'alguien', 'me', 'pregunte', 'ests', 'seguro', 'y', 'ests', 'bastante', 'seguro', 'de', 'que', 'puedes', 'decir', 'que', 'no', 'hay', 'espacio', 'para', 'eso']",Spanish
"['no', 'hay', 'lugar', 'a', 'dudas', 'en', 'estados', 'unidos', 'si', 'quieres', 'enviarle', 'un', 'sms', 'a', 'alguien', 'o', 'enviarle', 'un', 'mensaje', 'dices', 'texto', 'a', 'texto', 'as', 'que', 'te', 'enviar', 'un', 'mensaje', 'de', 'texto', 'significa', 'que', 'te', 'enviar', 'un', 'mensaje', 'a', 'travs', 'de', 'whatsapp', 'o', 'un', 'telegrama', 'o', 'mensajero', 'de', 'lo', 'que', 'sea']",Spanish
"['enviarle', 'un', 'mensaje', 'de', 'texto', 'de', 'nuevo', 'para', 'animar', 'a', 'alguien', 'y', 'decirle', 'que', 'no', 'se', 'enoje']",Spanish
"['puede', 'decirle', 'que', 'no', 'vale', 'la', 'pena', 'como', 'por', 'qu', 'est', 'llorando']",Spanish
"['que', 'no', 'vale', 'la', 'pena']",Spanish
"['eres', 'mucho', 'mejor', 'que', 'el', 'problema', 'ests', 'llorando', 'por', 'eso', 'no', 'vale', 'la', 'pena', 'tus', 'lgrimas']",Spanish
"['no', 'vale', 'la', 'pena', 'personalmente', 'me', 'encanta', 'la', 'frase', 'you', 'rock', 'que', 'significa', 'que', 'eres', 'increble']",Spanish
"['oh', 'dios', 'mo']",Spanish
"['tu', 'rock', 'you', 'rock']",Spanish
"['no', 'has', 'hecho', 'un', 'trabajo', 'increble']",Spanish
"['te', 'mueves', 'si', 'alguien', 'no', 'est', 'trabajando', 'realmente', 'bien', 'y', 'quieres', 'que', 'trabaje', 'ms', 'duro', 'puedes', 'decir', 'que', 'debes', 'hacer', 'un', 'esfuerzo', 'adicional', 'lo', 'que', 'significa', 'que', 'como', 'trabajar', 'ms', 'duro', 'debes', 'hacer', 'un', 'esfuerzo', 'adicional']",Spanish
"['otra', 'forma', 'de', 'decir', 'lo', 'mismo', 'que', 'puedes', 'decir', 'mejora', 'tu', 'juego', 'como', 'trabaja', 'ms', 'duro', 'trabaja', 'mejor', 'mejora', 'tu', 'juego']",Spanish
"['si', 'alguien', 'est', 'llorando', 'y', 'no', 'lo', 'quiere']",Spanish
"['se', 'hunde', 'dices', 'recupera', 'la', 'compostura', 'como', 'literalmente', 'tmate', 'a', 'ti', 'mismo', 'y', 'recupera', 'la', 'compostura', 'deja', 'de', 'trabajar', 'deja', 'de', 'llorar', 'recupera', 'la', 'compostura']",Spanish
"['oye', 'clmate', 'juntos', 'otra', 'frase', 'que']",Spanish
"['me', 'encanta', 'que', 'me', 'vendiste', 'porque', 'a', 'veces', 'la', 'gente', 'describe', 'su', 'viaje', 'o', 'alguien', 'que', 'compraron', 'y', 'lo', 'describen', 'muy', 'bien']",Spanish
"['y', 'ellos', 'dicen', 'que', 'quiero', 'comprar', 'lo', 'mismo', 'y', 'les', 'digo', 'que', 'lo', 'vendiste', 'me', 'vendiste', 'yo', 'no', 'comprara', 'esto', 'bien', 'me', 'vendiste', 'si', 'no', 'ests', 'interesado', 'en', 'la', 'conversacin']",Spanish
"['eres', 'como', 'estar', 'sentado', 'puedes', 'decir', 'que', 'no', 'me', 'importa', 'si', 'esto', 'es', 'tan', 'aburrido']",Spanish
"['no', 'me', 'interesa']",Spanish
"['no', 'podra', 'importarme', 'menos', 'si', 'alguien', 'te', 'pregunta', 'algo', 'y', 'esta', 'es', 'una', 'decisin', 'realmente', 'fcil', 'para', 'ti', 'como', 'si', 'alguien', 'te', 'dijera', 'que', 'tomaras', 'mi', 'milln', 'de', 'dlares', 'y', 't', 'dices', 'que', 'esto', 'es', 'una', 'obviedad']",Spanish
"['me', 'lo', 'llevo']",Spanish
"['esto', 'es', 'una', 'obviedad', 'significa', 'que', 'es', 'una', 'decisin', 'muy', 'fcil', 'para', 'ti', 'si', 'has', 'hecho', 'algo', 'mal', 'y', 'lo', 'admites', 'puedes', 'decir', 'que', 'lo', 'arruin', 's', 'chicos']",Spanish
"['lo', 's']",Spanish
"['lo', 'siento']",Spanish
"['comet', 'un', 'error']",Spanish
"['este', 'es', 'mi', 'error']",Spanish
"['lo', 'arruin', 'lo', 'arruin', 'si', 'quieres', 'que', 'alguien', 'trabaje', 'en', 'mi', 'lugar', 'puedes', 'decir']",Spanish
"['puedes', 'cubrirme', 'como', 'puedes', 'trabajar', 'en', 'mi', 'lugar', 'mientras', 'yo']",Spanish
"['estoy', 'viendo', 'a', 'mi', 'amigo']",Spanish
"['pueden', 'cubrirme']",Spanish
"['es', 'hora', 'de', 'irse', 'y', 'chicos', 'ser', 'mejor', 'que', 'me', 'vaya', 'lo', 'que', 'significa', 'que', 'ya', 'debera', 'irme']",Spanish
